video_day,source_folder,video_name,frame_id,class_name,object_id,track_id,is_3D_complete,in_image_borders,does_overlap,is_front_fish,aspect_ratio,fish_3d_ok,overlapping_fish_ids,fish_direction,elevation_deg,azimuth_deg,raw_length,filtered_length,spine_length,gt,abs_error_cm,rel_error_%,fish_dist_from_camera,especie_gt,failure_reason,unique_track,scenario
2025_05_08,11_14_52_0,11_14_52_0,frame_120,0,255,1,1,False,False,True,1.2568644285202026,False,[],,,,,,,33.5,,,,ochoa_cinta,,2025_05_08/11_14_52_0/1,single_fish
2025_05_08,11_14_52_0,11_14_52_0,frame_121,0,255,1,1,False,False,True,1.257546067237854,False,[],,,,,,,33.5,,,,ochoa_cinta,,2025_05_08/11_14_52_0/1,single_fish
2025_05_08,11_14_52_0,11_14_52_0,frame_122,0,255,1,1,False,False,True,1.2403126955032349,False,[],,,,,,,33.5,,,,ochoa_cinta,,2025_05_08/11_14_52_0/1,single_fish
2025_05_08,11_14_52_0,11_14_52_0,frame_123,0,255,1,1,False,False,True,1.2351421117782593,False,[],,,,,,,33.5,,,,ochoa_cinta,,2025_05_08/11_14_52_0/1,single_fish
2025_05_08,11_14_52_0,11_14_52_0,frame_124,0,255,1,1,False,False,True,1.2397427558898926,False,[],,,,,,,33.5,,,,ochoa_cinta,,2025_05_08/11_14_52_0/1,single_fish
2025_05_08,11_14_52_0,11_14_52_0,frame_125,0,255,1,1,False,False,True,1.2207621335983276,False,[],,,,,,,33.5,,,,ochoa_cinta,,2025_05_08/11_14_52_0/1,single_fish
2025_05_08,11_14_52_0,11_14_52_0,frame_126,0,255,1,1,False,False,True,1.1988168954849243,False,[],,,,,,,33.5,,,,ochoa_cinta,,2025_05_08/11_14_52_0/1,single_fish
2025_05_08,11_14_52_0,11_14_52_0,frame_127,0,255,1,1,False,False,True,1.2253676652908323,False,[],,,,,,,33.5,,,,ochoa_cinta,,2025_05_08/11_14_52_0/1,single_fish
2025_05_08,11_14_52_0,11_14_52_0,frame_128,0,255,1,1,False,False,True,1.2192662954330444,False,[],,,,,,,33.5,,,,ochoa_cinta,,2025_05_08/11_14_52_0/1,single_fish
2025_05_08,11_14_52_0,11_14_52_0,frame_129,0,255,1,1,False,False,True,1.1967202425003052,False,[],,,,,,,33.5,,,,ochoa_cinta,,2025_05_08/11_14_52_0/1,single_fish
2025_05_08,11_14_52_0,11_14_52_0,frame_130,0,255,1,1,False,False,True,1.1765488386154177,False,[],,,,,,,33.5,,,,ochoa_cinta,,2025_05_08/11_14_52_0/1,single_fish
2025_05_08,11_14_52_0,11_14_52_0,frame_131,0,255,1,1,False,False,True,1.1718060970306396,False,[],,,,,,,33.5,,,,ochoa_cinta,,2025_05_08/11_14_52_0/1,single_fish
2025_05_08,11_14_52_0,11_14_52_0,frame_132,0,255,1,1,False,False,True,1.1624678373336792,False,[],,,,,,,33.5,,,,ochoa_cinta,,2025_05_08/11_14_52_0/1,single_fish
2025_05_08,11_14_52_0,11_14_52_0,frame_133,0,255,1,1,False,False,True,1.1548229455947876,False,[],,,,,,,33.5,,,,ochoa_cinta,,2025_05_08/11_14_52_0/1,single_fish
2025_05_08,11_14_52_0,11_14_52_0,frame_134,0,255,1,1,False,False,True,1.1352556943893433,False,[],,,,,,,33.5,,,,ochoa_cinta,,2025_05_08/11_14_52_0/1,single_fish
2025_05_08,11_14_52_0,11_14_52_0,frame_135,0,255,1,1,False,False,True,1.1227835416793823,False,[],,,,,,,33.5,,,,ochoa_cinta,,2025_05_08/11_14_52_0/1,single_fish
2025_05_08,11_14_52_0,11_14_52_0,frame_136,0,255,1,1,False,False,True,1.108302354812622,False,[],,,,,,,33.5,,,,ochoa_cinta,,2025_05_08/11_14_52_0/1,single_fish
2025_05_08,11_14_52_0,11_14_52_0,frame_137,0,255,1,1,False,False,True,1.1064218282699585,False,[],,,,,,,33.5,,,,ochoa_cinta,,2025_05_08/11_14_52_0/1,single_fish
2025_05_08,11_14_52_0,11_14_52_0,frame_138,0,255,1,1,False,False,True,1.1110690832138062,False,[],,,,,,,33.5,,,,ochoa_cinta,,2025_05_08/11_14_52_0/1,single_fish
2025_05_08,11_14_52_0,11_14_52_0,frame_139,0,255,1,1,False,False,True,1.112712264060974,False,[],,,,,,,33.5,,,,ochoa_cinta,,2025_05_08/11_14_52_0/1,single_fish
2025_05_08,11_14_52_0,11_14_52_0,frame_140,0,255,1,1,False,False,True,1.1247408390045166,False,[],,,,,,,33.5,,,,ochoa_cinta,,2025_05_08/11_14_52_0/1,single_fish
2025_05_08,11_14_52_0,11_14_52_0,frame_141,0,255,1,1,False,False,True,1.133961796760559,False,[],,,,,,,33.5,,,,ochoa_cinta,,2025_05_08/11_14_52_0/1,single_fish
2025_05_08,11_14_52_0,11_14_52_0,frame_142,0,255,1,1,False,False,True,1.1445637941360474,False,[],,,,,,,33.5,,,,ochoa_cinta,,2025_05_08/11_14_52_0/1,single_fish
2025_05_08,11_14_52_0,11_14_52_0,frame_143,0,255,1,1,False,False,True,1.152106761932373,False,[],,,,,,,33.5,,,,ochoa_cinta,,2025_05_08/11_14_52_0/1,single_fish
2025_05_08,11_14_52_0,11_14_52_0,frame_144,0,255,1,1,False,False,True,1.1549088954925537,False,[],,,,,,,33.5,,,,ochoa_cinta,,2025_05_08/11_14_52_0/1,single_fish
2025_05_08,11_14_52_0,11_14_52_0,frame_145,0,255,1,1,False,False,True,1.167180418968201,False,[],,,,,,,33.5,,,,ochoa_cinta,,2025_05_08/11_14_52_0/1,single_fish
2025_05_08,11_14_52_0,11_14_52_0,frame_146,0,255,1,1,False,False,True,1.1675817966461182,False,[],,,,,,,33.5,,,,ochoa_cinta,,2025_05_08/11_14_52_0/1,single_fish
2025_05_08,11_14_52_0,11_14_52_0,frame_147,0,255,1,1,False,False,True,1.1595325469970703,False,[],,,,,,,33.5,,,,ochoa_cinta,,2025_05_08/11_14_52_0/1,single_fish
2025_05_08,11_14_52_0,11_14_52_0,frame_148,0,255,1,1,False,False,True,1.1612046957015991,False,[],,,,,,,33.5,,,,ochoa_cinta,,2025_05_08/11_14_52_0/1,single_fish
2025_05_08,11_14_52_0,11_14_52_0,frame_149,0,255,1,1,False,False,True,1.1635642051696775,False,[],,,,,,,33.5,,,,ochoa_cinta,,2025_05_08/11_14_52_0/1,single_fish
2025_05_08,11_14_52_0,11_14_52_0,frame_150,0,255,1,1,False,False,True,1.1564209461212158,False,[],,,,,,,33.5,,,,ochoa_cinta,,2025_05_08/11_14_52_0/1,single_fish
2025_05_08,11_14_52_0,11_14_52_0,frame_151,0,255,1,1,False,False,True,1.1558738946914673,False,[],,,,,,,33.5,,,,ochoa_cinta,,2025_05_08/11_14_52_0/1,single_fish
2025_05_08,11_14_52_0,11_14_52_0,frame_152,0,255,1,1,False,False,True,1.1686002016067505,False,[],,,,,,,33.5,,,,ochoa_cinta,,2025_05_08/11_14_52_0/1,single_fish
2025_05_08,11_14_52_0,11_14_52_0,frame_153,0,255,1,1,False,False,True,1.164417028427124,False,[],,,,,,,33.5,,,,ochoa_cinta,,2025_05_08/11_14_52_0/1,single_fish
2025_05_08,11_14_52_0,11_14_52_0,frame_154,0,255,1,1,False,False,True,1.169235348701477,False,[],,,,,,,33.5,,,,ochoa_cinta,,2025_05_08/11_14_52_0/1,single_fish
2025_05_08,11_14_52_0,11_14_52_0,frame_155,0,255,1,1,False,False,True,1.1740336418151855,False,[],,,,,,,33.5,,,,ochoa_cinta,,2025_05_08/11_14_52_0/1,single_fish
2025_05_08,11_14_52_0,11_14_52_0,frame_156,0,255,1,1,False,False,True,1.16849684715271,False,[],,,,,,,33.5,,,,ochoa_cinta,,2025_05_08/11_14_52_0/1,single_fish
2025_05_08,11_14_52_0,11_14_52_0,frame_157,0,255,1,1,False,False,True,1.1685724258422852,False,[],,,,,,,33.5,,,,ochoa_cinta,,2025_05_08/11_14_52_0/1,single_fish
2025_05_08,11_14_52_0,11_14_52_0,frame_158,0,255,1,1,False,False,True,1.1698098182678225,False,[],,,,,,,33.5,,,,ochoa_cinta,,2025_05_08/11_14_52_0/1,single_fish
2025_05_08,11_14_52_0,11_14_52_0,frame_159,0,255,1,1,False,False,True,1.1772748231887815,False,[],,,,,,,33.5,,,,ochoa_cinta,,2025_05_08/11_14_52_0/1,single_fish
2025_05_08,11_14_52_0,11_14_52_0,frame_160,0,255,1,1,False,False,True,1.1801936626434326,False,[],,,,,,,33.5,,,,ochoa_cinta,,2025_05_08/11_14_52_0/1,single_fish
2025_05_08,11_14_52_0,11_14_52_0,frame_161,0,255,1,1,False,False,True,1.1479963064193726,False,[],,,,,,,33.5,,,,ochoa_cinta,,2025_05_08/11_14_52_0/1,single_fish
2025_05_08,11_14_52_0,11_14_52_0,frame_162,0,255,1,1,False,False,True,1.1422101259231567,False,[],,,,,,,33.5,,,,ochoa_cinta,,2025_05_08/11_14_52_0/1,single_fish
2025_05_08,11_14_52_0,11_14_52_0,frame_163,0,255,1,1,False,False,True,1.1421523094177246,False,[],,,,,,,33.5,,,,ochoa_cinta,,2025_05_08/11_14_52_0/1,single_fish
2025_05_08,11_14_52_0,11_14_52_0,frame_164,0,255,1,1,False,False,True,1.1420578956604004,False,[],,,,,,,33.5,,,,ochoa_cinta,,2025_05_08/11_14_52_0/1,single_fish
2025_05_08,11_14_52_0,11_14_52_0,frame_165,0,255,1,1,False,False,True,1.1397279500961304,False,[],,,,,,,33.5,,,,ochoa_cinta,,2025_05_08/11_14_52_0/1,single_fish
2025_05_08,11_14_52_0,11_14_52_0,frame_166,0,255,1,1,False,False,True,1.15226149559021,False,[],,,,,,,33.5,,,,ochoa_cinta,,2025_05_08/11_14_52_0/1,single_fish
2025_05_08,11_14_52_0,11_14_52_0,frame_167,0,255,1,1,False,False,True,1.1692646741867063,False,[],,,,,,,33.5,,,,ochoa_cinta,,2025_05_08/11_14_52_0/1,single_fish
2025_05_08,11_14_52_0,11_14_52_0,frame_168,0,255,1,1,False,False,True,1.1956180334091189,False,[],,,,,,,33.5,,,,ochoa_cinta,,2025_05_08/11_14_52_0/1,single_fish
2025_05_08,11_14_52_0,11_14_52_0,frame_169,0,255,1,1,False,False,True,1.2198926210403442,False,[],,,,,,,33.5,,,,ochoa_cinta,,2025_05_08/11_14_52_0/1,single_fish
2025_05_08,11_14_52_0,11_14_52_0,frame_170,0,255,1,1,False,False,True,1.2308615446090698,False,[],,,,,,,33.5,,,,ochoa_cinta,,2025_05_08/11_14_52_0/1,single_fish
2025_05_08,11_14_52_0,11_14_52_0,frame_171,0,255,1,1,False,False,True,1.24777352809906,False,[],,,,,,,33.5,,,,ochoa_cinta,,2025_05_08/11_14_52_0/1,single_fish
2025_05_08,11_14_52_0,11_14_52_0,frame_172,0,255,1,1,False,False,True,1.2271565198898315,False,[],,,,,,,33.5,,,,ochoa_cinta,,2025_05_08/11_14_52_0/1,single_fish
2025_05_08,11_14_52_0,11_14_52_0,frame_173,0,255,1,1,False,False,True,1.2259204387664795,False,[],,,,,,,33.5,,,,ochoa_cinta,,2025_05_08/11_14_52_0/1,single_fish
2025_05_08,11_14_52_0,11_14_52_0,frame_174,0,255,1,1,False,False,True,1.2275326251983645,False,[],,,,,,,33.5,,,,ochoa_cinta,,2025_05_08/11_14_52_0/1,single_fish
2025_05_08,11_14_52_0,11_14_52_0,frame_175,0,255,1,1,False,False,True,1.2195196151733398,False,[],,,,,,,33.5,,,,ochoa_cinta,,2025_05_08/11_14_52_0/1,single_fish
2025_05_08,11_14_52_0,11_14_52_0,frame_176,0,255,1,1,False,False,True,1.207694172859192,False,[],,,,,,,33.5,,,,ochoa_cinta,,2025_05_08/11_14_52_0/1,single_fish
2025_05_08,11_14_52_0,11_14_52_0,frame_177,0,255,1,1,False,False,True,1.211187481880188,False,[],,,,,,,33.5,,,,ochoa_cinta,,2025_05_08/11_14_52_0/1,single_fish
2025_05_08,11_14_52_0,11_14_52_0,frame_178,0,255,1,1,False,False,True,1.215718388557434,False,[],,,,,,,33.5,,,,ochoa_cinta,,2025_05_08/11_14_52_0/1,single_fish
2025_05_08,11_14_52_0,11_14_52_0,frame_179,0,255,1,1,False,False,True,1.222259283065796,False,[],,,,,,,33.5,,,,ochoa_cinta,,2025_05_08/11_14_52_0/1,single_fish
2025_05_08,11_14_52_0,11_14_52_0,frame_180,0,255,1,1,False,False,True,1.2407182455062866,False,[],,,,,,,33.5,,,,ochoa_cinta,,2025_05_08/11_14_52_0/1,single_fish
2025_05_08,11_14_52_0,11_14_52_0,frame_181,0,255,1,1,False,False,True,1.2461087703704834,False,[],,,,,,,33.5,,,,ochoa_cinta,,2025_05_08/11_14_52_0/1,single_fish
2025_05_08,11_14_52_0,11_14_52_0,frame_182,0,255,1,1,False,False,True,1.265588879585266,False,[],,,,,,,33.5,,,,ochoa_cinta,,2025_05_08/11_14_52_0/1,single_fish
2025_05_08,11_14_52_0,11_14_52_0,frame_183,0,255,1,1,False,False,True,1.2769231796264648,False,[],,,,,,,33.5,,,,ochoa_cinta,,2025_05_08/11_14_52_0/1,single_fish
2025_05_08,11_14_52_0,11_14_52_0,frame_184,0,255,1,1,False,False,True,1.3047209978103638,False,[],,,,,,,33.5,,,,ochoa_cinta,,2025_05_08/11_14_52_0/1,single_fish
2025_05_08,11_14_52_0,11_14_52_0,frame_185,0,255,1,1,False,False,True,1.3342231512069702,False,[],,,,,,,33.5,,,,ochoa_cinta,,2025_05_08/11_14_52_0/1,single_fish
2025_05_08,11_14_52_0,11_14_52_0,frame_186,0,255,1,1,False,False,True,1.3223135471343994,False,[],,,,,,,33.5,,,,ochoa_cinta,,2025_05_08/11_14_52_0/1,single_fish
2025_05_08,11_14_52_0,11_14_52_0,frame_187,0,255,1,1,False,False,True,1.3346229791641235,False,[],,,,,,,33.5,,,,ochoa_cinta,,2025_05_08/11_14_52_0/1,single_fish
2025_05_08,11_14_52_0,11_14_52_0,frame_188,0,255,1,1,False,False,True,1.3426858186721802,False,[],,,,,,,33.5,,,,ochoa_cinta,,2025_05_08/11_14_52_0/1,single_fish
2025_05_08,11_14_52_0,11_14_52_0,frame_189,0,255,1,1,False,False,True,1.3476736545562744,False,[],,,,,,,33.5,,,,ochoa_cinta,,2025_05_08/11_14_52_0/1,single_fish
2025_05_08,11_14_52_0,11_14_52_0,frame_190,0,255,1,1,False,False,True,1.3383398056030271,False,[],,,,,,,33.5,,,,ochoa_cinta,,2025_05_08/11_14_52_0/1,single_fish
2025_05_08,11_14_52_0,11_14_52_0,frame_191,0,255,1,1,False,False,True,1.329929232597351,False,[],,,,,,,33.5,,,,ochoa_cinta,,2025_05_08/11_14_52_0/1,single_fish
2025_05_08,11_14_52_0,11_14_52_0,frame_192,0,255,1,1,False,False,True,1.3341681957244873,False,[],,,,,,,33.5,,,,ochoa_cinta,,2025_05_08/11_14_52_0/1,single_fish
2025_05_08,11_14_52_0,11_14_52_0,frame_193,0,255,1,1,False,False,True,1.344571232795715,False,[],,,,,,,33.5,,,,ochoa_cinta,,2025_05_08/11_14_52_0/1,single_fish
2025_05_08,11_14_52_0,11_14_52_0,frame_194,0,255,1,1,False,False,True,1.328790307044983,False,[],,,,,,,33.5,,,,ochoa_cinta,,2025_05_08/11_14_52_0/1,single_fish
2025_05_08,11_14_52_0,11_14_52_0,frame_195,0,255,1,1,False,False,True,1.3243674039840698,False,[],,,,,,,33.5,,,,ochoa_cinta,,2025_05_08/11_14_52_0/1,single_fish
2025_05_08,11_14_52_0,11_14_52_0,frame_196,0,255,1,1,False,False,True,1.3323956727981567,False,[],,,,,,,33.5,,,,ochoa_cinta,,2025_05_08/11_14_52_0/1,single_fish
2025_05_08,11_14_52_0,11_14_52_0,frame_197,0,255,1,1,False,False,True,1.343794822692871,False,[],,,,,,,33.5,,,,ochoa_cinta,,2025_05_08/11_14_52_0/1,single_fish
2025_05_08,11_14_52_0,11_14_52_0,frame_198,0,255,1,1,False,False,True,1.345486044883728,False,[],,,,,,,33.5,,,,ochoa_cinta,,2025_05_08/11_14_52_0/1,single_fish
2025_05_08,11_14_52_0,11_14_52_0,frame_200,0,255,1,1,False,False,True,1.361292004585266,False,[],,,,,,,33.5,,,,ochoa_cinta,,2025_05_08/11_14_52_0/1,single_fish
2025_05_08,11_14_52_0,11_14_52_0,frame_201,0,255,1,1,False,False,True,1.356804370880127,False,[],,,,,,,33.5,,,,ochoa_cinta,,2025_05_08/11_14_52_0/1,single_fish
2025_05_08,11_14_52_0,11_14_52_0,frame_202,0,255,1,1,False,False,True,1.28603196144104,False,[],,,,,,,33.5,,,,ochoa_cinta,,2025_05_08/11_14_52_0/1,single_fish
2025_05_08,11_14_52_0,11_14_52_0,frame_204,0,255,1,1,False,False,True,1.3012852668762207,False,[],,,,,,,33.5,,,,ochoa_cinta,,2025_05_08/11_14_52_0/1,single_fish
2025_05_08,11_14_52_0,11_14_52_0,frame_205,0,255,1,1,False,False,True,1.3101842403411863,False,[],,,,,,,33.5,,,,ochoa_cinta,,2025_05_08/11_14_52_0/1,single_fish
2025_05_08,11_14_52_0,11_14_52_0,frame_206,0,255,1,1,False,False,True,1.3271756172180176,False,[],,,,,,,33.5,,,,ochoa_cinta,,2025_05_08/11_14_52_0/1,single_fish
2025_05_08,11_14_52_0,11_14_52_0,frame_207,0,255,1,1,False,False,True,1.317615270614624,False,[],,,,,,,33.5,,,,ochoa_cinta,,2025_05_08/11_14_52_0/1,single_fish
2025_05_08,11_14_52_0,11_14_52_0,frame_219,0,255,1,1,False,False,True,1.3657045364379885,False,[],,,,,,,33.5,,,,ochoa_cinta,,2025_05_08/11_14_52_0/1,single_fish
2025_05_08,11_14_52_0,11_14_52_0,frame_220,0,255,1,1,False,False,True,1.3798332214355469,False,[],,,,,,,33.5,,,,ochoa_cinta,,2025_05_08/11_14_52_0/1,single_fish
2025_05_08,11_14_52_0,11_14_52_0,frame_221,0,255,1,1,False,False,True,1.3713828325271606,False,[],,,,,,,33.5,,,,ochoa_cinta,,2025_05_08/11_14_52_0/1,single_fish
2025_05_08,11_14_52_0,11_14_52_0,frame_222,0,255,1,1,False,False,True,1.3770365715026855,False,[],,,,,,,33.5,,,,ochoa_cinta,,2025_05_08/11_14_52_0/1,single_fish
2025_05_08,11_14_52_0,11_14_52_0,frame_224,0,255,1,1,False,False,True,1.406625747680664,False,[],,,,,,,33.5,,,,ochoa_cinta,,2025_05_08/11_14_52_0/1,single_fish
2025_05_08,11_14_52_0,11_14_52_0,frame_225,0,255,1,1,False,False,True,1.405879259109497,False,[],,,,,,,33.5,,,,ochoa_cinta,,2025_05_08/11_14_52_0/1,single_fish
2025_05_08,11_14_52_0,11_14_52_0,frame_226,0,255,1,1,False,False,True,1.429067611694336,False,[],,,,,,,33.5,,,,ochoa_cinta,,2025_05_08/11_14_52_0/1,single_fish
2025_05_08,11_14_52_0,11_14_52_0,frame_228,0,255,1,1,False,False,True,1.384835958480835,False,[],,,,,,,33.5,,,,ochoa_cinta,,2025_05_08/11_14_52_0/1,single_fish
2025_05_08,11_14_52_0,11_14_52_0,frame_229,0,255,1,1,False,False,True,1.353281855583191,False,[],,,,,,,33.5,,,,ochoa_cinta,,2025_05_08/11_14_52_0/1,single_fish
2025_05_08,11_14_52_0,11_14_52_0,frame_230,0,255,1,1,False,False,True,1.3333003520965576,False,[],,,,,,,33.5,,,,ochoa_cinta,,2025_05_08/11_14_52_0/1,single_fish
2025_05_08,11_14_52_0,11_14_52_0,frame_231,0,255,1,1,False,False,True,1.3491963148117063,False,[],,,,,,,33.5,,,,ochoa_cinta,,2025_05_08/11_14_52_0/1,single_fish
2025_05_08,11_14_52_0,11_14_52_0,frame_233,0,255,1,1,False,False,True,1.2408041954040527,False,[],,,,,,,33.5,,,,ochoa_cinta,,2025_05_08/11_14_52_0/1,single_fish
2025_05_08,11_14_52_0,11_14_52_0,frame_234,0,255,1,1,False,False,True,1.18375825881958,False,[],,,,,,,33.5,,,,ochoa_cinta,,2025_05_08/11_14_52_0/1,single_fish
2025_05_08,11_14_52_0,11_14_52_0,frame_235,0,255,1,1,False,False,True,1.1605567932128906,False,[],,,,,,,33.5,,,,ochoa_cinta,,2025_05_08/11_14_52_0/1,single_fish
2025_05_08,11_14_52_0,11_14_52_0,frame_236,0,255,1,1,False,False,True,1.150127649307251,False,[],,,,,,,33.5,,,,ochoa_cinta,,2025_05_08/11_14_52_0/1,single_fish
2025_05_08,11_14_52_0,11_14_52_0,frame_237,0,255,1,1,False,False,True,1.1560888290405271,False,[],,,,,,,33.5,,,,ochoa_cinta,,2025_05_08/11_14_52_0/1,single_fish
2025_05_08,11_14_52_0,11_14_52_0,frame_238,0,255,1,1,False,False,True,1.151660680770874,False,[],,,,,,,33.5,,,,ochoa_cinta,,2025_05_08/11_14_52_0/1,single_fish
2025_05_08,11_14_52_0,11_14_52_0,frame_239,0,255,1,1,False,False,True,1.1466443538665771,False,[],,,,,,,33.5,,,,ochoa_cinta,,2025_05_08/11_14_52_0/1,single_fish
2025_05_08,11_14_52_0,11_14_52_0,frame_241,0,255,1,1,False,False,True,1.1541171073913574,False,[],,,,,,,33.5,,,,ochoa_cinta,,2025_05_08/11_14_52_0/1,single_fish
2025_05_08,11_14_52_0,11_14_52_0,frame_242,0,255,1,1,False,False,True,1.1518158912658691,False,[],,,,,,,33.5,,,,ochoa_cinta,,2025_05_08/11_14_52_0/1,single_fish
2025_05_08,11_14_52_0,11_14_52_0,frame_244,0,255,1,1,False,False,True,1.166029453277588,False,[],,,,,,,33.5,,,,ochoa_cinta,,2025_05_08/11_14_52_0/1,single_fish
2025_05_08,11_14_52_0,11_14_52_0,frame_245,0,255,1,1,False,False,True,1.1886651515960691,False,[],,,,,,,33.5,,,,ochoa_cinta,,2025_05_08/11_14_52_0/1,single_fish
2025_05_08,11_14_52_0,11_14_52_0,frame_246,0,255,1,1,False,False,True,1.2018163204193115,False,[],,,,,,,33.5,,,,ochoa_cinta,,2025_05_08/11_14_52_0/1,single_fish
2025_05_08,11_14_52_0,11_14_52_0,frame_247,0,255,1,1,False,False,True,1.2024260759353638,False,[],,,,,,,33.5,,,,ochoa_cinta,,2025_05_08/11_14_52_0/1,single_fish
2025_05_08,11_14_52_0,11_14_52_0,frame_248,0,255,1,1,False,False,True,1.1876318454742432,False,[],,,,,,,33.5,,,,ochoa_cinta,,2025_05_08/11_14_52_0/1,single_fish
2025_05_08,11_14_52_0,11_14_52_0,frame_249,0,255,1,1,False,False,True,1.1773625612258911,False,[],,,,,,,33.5,,,,ochoa_cinta,,2025_05_08/11_14_52_0/1,single_fish
2025_05_08,11_14_52_0,11_14_52_0,frame_250,0,255,1,1,False,False,True,1.181235432624817,False,[],,,,,,,33.5,,,,ochoa_cinta,,2025_05_08/11_14_52_0/1,single_fish
2025_05_08,11_14_52_0,11_14_52_0,frame_251,0,255,1,1,False,False,True,1.174314260482788,False,[],,,,,,,33.5,,,,ochoa_cinta,,2025_05_08/11_14_52_0/1,single_fish
2025_05_08,11_14_52_0,11_14_52_0,frame_252,0,255,1,1,False,False,True,1.1514925956726074,False,[],,,,,,,33.5,,,,ochoa_cinta,,2025_05_08/11_14_52_0/1,single_fish
2025_05_08,11_14_52_0,11_14_52_0,frame_253,0,255,1,1,False,False,True,1.1367682218551636,False,[],,,,,,,33.5,,,,ochoa_cinta,,2025_05_08/11_14_52_0/1,single_fish
2025_05_08,11_14_52_0,11_14_52_0,frame_254,0,255,1,1,False,False,True,1.141785979270935,False,[],,,,,,,33.5,,,,ochoa_cinta,,2025_05_08/11_14_52_0/1,single_fish
2025_05_08,11_14_52_0,11_14_52_0,frame_255,0,255,1,1,False,False,True,1.1084431409835815,False,[],,,,,,,33.5,,,,ochoa_cinta,,2025_05_08/11_14_52_0/1,single_fish
2025_05_08,11_14_52_0,11_14_52_0,frame_256,0,255,1,1,False,False,True,1.0966131687164309,False,[],,,,,,,33.5,,,,ochoa_cinta,,2025_05_08/11_14_52_0/1,single_fish
2025_05_08,11_14_52_0,11_14_52_0,frame_257,0,255,1,1,False,False,True,1.0416922569274902,False,[],,,,,,,33.5,,,,ochoa_cinta,,2025_05_08/11_14_52_0/1,single_fish
2025_05_08,11_14_52_0,11_14_52_0,frame_258,0,255,1,1,False,False,True,1.0086028575897217,False,[],,,,,,,33.5,,,,ochoa_cinta,,2025_05_08/11_14_52_0/1,single_fish
2025_05_08,11_14_52_0,11_14_52_0,frame_259,0,255,1,1,False,False,True,1.035962462425232,False,[],,,,,,,33.5,,,,ochoa_cinta,,2025_05_08/11_14_52_0/1,single_fish
2025_05_08,11_14_52_0,11_14_52_0,frame_260,0,255,1,1,False,False,True,1.0486074686050415,False,[],,,,,,,33.5,,,,ochoa_cinta,,2025_05_08/11_14_52_0/1,single_fish
2025_05_08,11_14_52_0,11_14_52_0,frame_261,0,255,1,1,False,False,True,1.0445303916931152,False,[],,,,,,,33.5,,,,ochoa_cinta,,2025_05_08/11_14_52_0/1,single_fish
2025_05_08,11_14_52_0,11_14_52_0,frame_262,0,255,1,1,False,False,True,1.0611917972564695,False,[],,,,,,,33.5,,,,ochoa_cinta,,2025_05_08/11_14_52_0/1,single_fish
2025_05_08,11_14_52_0,11_14_52_0,frame_263,0,255,1,1,False,False,True,1.0868663787841797,False,[],,,,,,,33.5,,,,ochoa_cinta,,2025_05_08/11_14_52_0/1,single_fish
2025_05_08,11_14_52_0,11_14_52_0,frame_264,0,255,1,1,False,False,True,1.095240354537964,False,[],,,,,,,33.5,,,,ochoa_cinta,,2025_05_08/11_14_52_0/1,single_fish
2025_05_08,11_14_52_0,11_14_52_0,frame_265,0,255,1,1,False,False,True,1.0822850465774536,False,[],,,,,,,33.5,,,,ochoa_cinta,,2025_05_08/11_14_52_0/1,single_fish
2025_05_08,11_14_52_0,11_14_52_0,frame_266,0,255,1,1,False,False,True,1.077789068222046,False,[],,,,,,,33.5,,,,ochoa_cinta,,2025_05_08/11_14_52_0/1,single_fish
2025_05_08,11_14_52_0,11_14_52_0,frame_267,0,255,1,1,False,False,True,1.0682839155197144,False,[],,,,,,,33.5,,,,ochoa_cinta,,2025_05_08/11_14_52_0/1,single_fish
2025_05_08,11_14_52_0,11_14_52_0,frame_268,0,255,1,1,False,False,True,1.0755107402801514,False,[],,,,,,,33.5,,,,ochoa_cinta,,2025_05_08/11_14_52_0/1,single_fish
2025_05_08,11_14_52_0,11_14_52_0,frame_269,0,255,1,1,False,False,True,1.0619274377822876,False,[],,,,,,,33.5,,,,ochoa_cinta,,2025_05_08/11_14_52_0/1,single_fish
2025_05_08,11_14_52_0,11_14_52_0,frame_270,0,255,1,1,False,False,True,1.049081802368164,False,[],,,,,,,33.5,,,,ochoa_cinta,,2025_05_08/11_14_52_0/1,single_fish
2025_05_08,11_14_52_0,11_14_52_0,frame_271,0,255,1,1,False,False,True,1.0511728525161743,False,[],,,,,,,33.5,,,,ochoa_cinta,,2025_05_08/11_14_52_0/1,single_fish
2025_05_08,11_14_52_0,11_14_52_0,frame_272,0,255,1,1,False,False,True,1.063626050949097,False,[],,,,,,,33.5,,,,ochoa_cinta,,2025_05_08/11_14_52_0/1,single_fish
2025_05_08,11_14_52_0,11_14_52_0,frame_273,0,255,1,1,False,False,True,1.0531730651855469,False,[],,,,,,,33.5,,,,ochoa_cinta,,2025_05_08/11_14_52_0/1,single_fish
2025_05_08,11_14_52_0,11_14_52_0,frame_274,0,255,1,1,False,False,True,1.0479345321655271,False,[],,,,,,,33.5,,,,ochoa_cinta,,2025_05_08/11_14_52_0/1,single_fish
2025_05_08,11_14_52_0,11_14_52_0,frame_275,0,255,1,1,False,False,True,1.036371827125549,False,[],,,,,,,33.5,,,,ochoa_cinta,,2025_05_08/11_14_52_0/1,single_fish
