video_day,source_folder,video_name,frame_id,class_name,object_id,track_id,is_3D_complete,in_image_borders,does_overlap,is_front_fish,aspect_ratio,pointcloud_size_ok,fish_3d_ok,overlapping_fish_ids,fish_direction,elevation_deg,azimuth_deg,raw_length,filtered_length,spine_length,rel_error_%,fish_dist_from_camera,unique_track,especie_gt,gt,failure_reason,abs_error_cm
2025_05_08,11_57_58_11-57-59_0,11-57-59_0,frame_421,0,85,20,1,False,True,True,4.064061278815197,True,False,[24],[   -0.20392     0.17181     0.96379],-6.213022545936932,31.54626650585304,1.238774895324722,0.3015295058461208,0.3101356177567926,9.991192284740062,1.2700115850070255,2025_05_08/11-57-59_0/20,ochoa_cinta,33.5,,3.347049415387918
2025_05_08,11_57_58_11-57-59_0,11-57-59_0,frame_422,0,255,16,1,False,False,True,2.9755500993505204,True,True,[],[    0.62166     0.36526     0.69291],25.63069215073865,38.24601325888948,1.6248314625648643,0.3030554277862902,0.313634332402932,9.53569319812232,1.1606687845754946,2025_05_08/11-57-59_0/16,ochoa_no_cinta,30.5,,0.19445722137098187
2025_05_08,11_57_58_11-57-59_0,11-57-59_0,frame_422,0,170,24,1,False,True,False,3.1976795160300435,True,False,[20],[    0.66511    -0.53484    -0.52113],-11.684498972604652,-38.44742379854241,1.0181048397072108,0.3313357188688164,0.3345280175990281,1.093815263039884,2.418700662110468,2025_05_08/11-57-59_0/24,llobarro,33.5,,0.36642811311836
2025_05_08,11_57_58_11-57-59_0,11-57-59_0,frame_422,0,85,20,1,False,True,True,4.000670859721633,True,False,[24],[   -0.31564    0.083951     0.94516],-3.04168165610027,32.11378502268027,1.41889222552492,0.2482667658460803,0.2500281001607186,25.89051765788648,1.2850115209003388,2025_05_08/11-57-59_0/20,ochoa_cinta,33.5,,8.67332341539197
2025_05_08,11_57_58_11-57-59_0,11-57-59_0,frame_423,0,255,16,1,False,False,True,2.91549271588494,True,True,[],[     0.6045     0.34077     0.72004],25.90726774129101,38.40264326337788,1.7105642660912157,0.2946759762143053,0.3108827455532395,12.037022025580514,1.1549538092629257,2025_05_08/11-57-59_0/16,ochoa_no_cinta,30.5,,1.0324023785694685
2025_05_08,11_57_58_11-57-59_0,11-57-59_0,frame_423,0,170,24,1,False,True,False,3.094016923649425,True,False,[20],[   -0.61629     0.47092      0.6312],-13.18632228122897,-39.38854602063511,1.7759358477653362,0.3231334131247414,0.3294764703864663,3.5422647388831643,2.4234399398670923,2025_05_08/11-57-59_0/24,llobarro,33.5,,1.1866586875258562
2025_05_08,11_57_58_11-57-59_0,11-57-59_0,frame_423,0,85,20,1,False,True,True,3.984077459823823,True,False,[24],,-6.120989076605671,28.75899400681025,-1.0,0.300927601332375,0.3111238483230236,10.1708652739179,1.2872459791396849,2025_05_08/11-57-59_0/20,ochoa_cinta,33.5,,3.407239866762499
2025_05_08,11_57_58_11-57-59_0,11-57-59_0,frame_424,0,255,16,1,False,False,True,2.83543555210862,True,True,[],[    0.66087     0.42475     0.61873],25.96504622327048,37.614958504033375,1.5241044404091677,0.2886720482088095,0.3089645989731271,13.829239340653876,1.1535277582914216,2025_05_08/11-57-59_0/16,ochoa_no_cinta,30.5,,1.63279517911905
2025_05_08,11_57_58_11-57-59_0,11-57-59_0,frame_424,0,170,24,1,False,False,True,3.1337908501782885,True,True,[],[    0.65907    -0.52679    -0.53677],-12.475303472501004,-38.12059150816069,1.1368139349881994,0.3248270207425032,0.328660952380131,3.03671022611844,2.416252951264227,2025_05_08/11-57-59_0/24,llobarro,33.5,,1.0172979257496806
2025_05_08,11_57_58_11-57-59_0,11-57-59_0,frame_424,0,85,20,1,False,False,True,3.986468560697256,True,True,[],,-4.499174704586714,27.53357902493346,-1.0,0.2943129035992861,0.3026628377741841,12.14540191066086,1.2992574628859412,2025_05_08/11-57-59_0/20,ochoa_cinta,33.5,,4.068709640071393
2025_05_08,11_57_58_11-57-59_0,11-57-59_0,frame_425,0,255,16,1,False,False,True,2.859216786177726,True,True,[],[    0.65931     0.42932     0.61724],25.95961745782938,36.92899384787757,1.1776565540561714,0.2951057367937908,0.3146923570696487,11.90873528543558,1.146002749129203,2025_05_08/11-57-59_0/16,ochoa_no_cinta,30.5,,0.9894263206209182
2025_05_08,11_57_58_11-57-59_0,11-57-59_0,frame_425,0,170,24,1,False,False,True,3.05678048978601,True,True,[],[    0.72289      -0.583    -0.37087],-4.973393474690118,-42.48099545234693,0.7204529222389404,0.2748716328615767,0.2766392476736264,17.948766309977117,2.4053471993838262,2025_05_08/11-57-59_0/24,llobarro,33.5,,6.012836713842333
2025_05_08,11_57_58_11-57-59_0,11-57-59_0,frame_425,0,85,20,1,False,False,True,3.9641100608669113,True,True,[],[    0.89185      0.3845    -0.23826],-5.179525939922521,25.23784311713794,0.4554835523992111,0.3005330211051472,0.3094336754292009,10.288650416373969,1.3044285082288918,2025_05_08/11-57-59_0/20,ochoa_cinta,33.5,,3.446697889485282
2025_05_08,11_57_58_11-57-59_0,11-57-59_0,frame_426,0,255,16,1,False,False,True,2.7426555930667083,True,True,[],[    0.57871     0.30723     0.75545],25.58348513246264,36.65994231330534,1.8745547671275369,0.2870766164506126,0.309747102939903,14.305487626682792,1.1389738993661214,2025_05_08/11-57-59_0/16,ochoa_no_cinta,30.5,,1.7923383549387388
2025_05_08,11_57_58_11-57-59_0,11-57-59_0,frame_426,0,170,24,1,False,False,True,3.068792193260258,True,True,[],[    0.67835     -0.5091    -0.52977],-10.943288852747296,-37.92131263590953,0.8848439320307215,0.3323928884184661,0.3361892991227385,0.7782422631444395,2.4257805658876896,2025_05_08/11-57-59_0/24,llobarro,33.5,,0.2607111581533914
2025_05_08,11_57_58_11-57-59_0,11-57-59_0,frame_426,0,85,20,1,False,False,True,3.948134346685943,True,True,[],[    0.91567     0.39124   -0.092097],-3.586295758686588,23.489723617938804,0.3010521016940459,0.3001132636852847,0.3073318289438464,10.41395113872098,1.3108005103401086,2025_05_08/11-57-59_0/20,ochoa_cinta,33.5,,3.4886736314715314
2025_05_08,11_57_58_11-57-59_0,11-57-59_0,frame_427,0,255,16,1,False,False,True,2.8680444937404204,True,True,[],[    0.57053     0.33952     0.74781],25.826500658254304,36.85944824293107,2.0132829039668305,0.2984819898872652,0.31332934285262,10.900898541114852,1.1351732298926565,2025_05_08/11-57-59_0/16,ochoa_no_cinta,30.5,,0.6518010112734807
2025_05_08,11_57_58_11-57-59_0,11-57-59_0,frame_427,0,170,24,1,False,False,True,3.0663160690557683,True,True,[],[   -0.53762     0.41161     0.73589],-13.21473295785242,-38.73408124059135,1.8409517774291493,0.3342813435528149,0.3326387639713933,0.2145243125925691,2.4241669462892577,2025_05_08/11-57-59_0/24,llobarro,33.5,,0.07186564471850687
2025_05_08,11_57_58_11-57-59_0,11-57-59_0,frame_427,0,85,20,1,False,False,True,3.9447769495108154,True,True,[],,-4.433088349950897,20.84546668718806,-1.0,0.3023530940775003,0.3089018583914195,9.745345051492444,1.320953404309129,2025_05_08/11-57-59_0/20,ochoa_cinta,33.5,,3.2646905922499734
2025_05_08,11_57_58_11-57-59_0,11-57-59_0,frame_428,0,255,16,1,False,False,True,2.894447657605552,True,True,[],[    0.68684     0.47805     0.54747],24.97001054120623,36.913763252034,0.2897175207927092,0.2883746307836882,0.3096510406509774,13.91802066158562,1.1307141239748364,2025_05_08/11-57-59_0/16,ochoa_no_cinta,30.5,,1.6625369216311796
2025_05_08,11_57_58_11-57-59_0,11-57-59_0,frame_428,0,170,24,1,False,False,True,3.1254551452407173,True,True,[],[    0.68496    -0.53128    -0.49857],-7.889085561525968,-38.551747803028135,0.8754199033357837,0.3165093020274603,0.3151651012512481,5.519611335086482,2.408866892160741,2025_05_08/11-57-59_0/24,llobarro,33.5,,1.8490697972539678
2025_05_08,11_57_58_11-57-59_0,11-57-59_0,frame_428,0,85,20,1,False,False,True,4.006768751952804,True,True,[],[     0.9394     0.30994    -0.14652],-2.2892510080765534,19.36731739235143,0.4660607600712697,0.2988707595630734,0.3083936754735712,10.784847891619885,1.3276897810540622,2025_05_08/11-57-59_0/20,ochoa_cinta,33.5,,3.612924043692658
2025_05_08,11_57_58_11-57-59_0,11-57-59_0,frame_429,0,255,16,1,False,False,True,2.8667311323954885,True,True,[],[    0.55142     0.35664     0.75415],24.2372955318133,36.92056288454625,2.0994136045461813,0.2886760717174478,0.3081344471096079,13.82803829329917,1.1262575480094248,2025_05_08/11-57-59_0/16,ochoa_no_cinta,30.5,,1.6323928282552203
2025_05_08,11_57_58_11-57-59_0,11-57-59_0,frame_429,0,170,24,1,False,False,True,3.0561031077258574,True,True,[],[    0.67624    -0.52654    -0.51522],-13.0561515774435,-38.063423171615696,1.0905074659510126,0.3176874289866911,0.3186116932117573,5.167931645763853,2.4222532203245506,2025_05_08/11-57-59_0/24,llobarro,33.5,,1.7312571013308897
2025_05_08,11_57_58_11-57-59_0,11-57-59_0,frame_429,0,85,20,1,False,False,True,4.092494522601749,True,True,[],[    0.93881     0.27837    -0.20286],-0.7126280043637195,18.37315422809241,0.3886087414692971,0.3009472863685464,0.3105669885911508,10.1649891437175,1.3333762674346905,2025_05_08/11-57-59_0/20,ochoa_cinta,33.5,,3.40527136314536
2025_05_08,11_57_58_11-57-59_0,11-57-59_0,frame_430,0,255,16,1,False,False,True,2.9417438422581013,True,True,[],[    0.50066     0.30768     0.80912],23.972527211703248,37.57657807726663,2.102919122169107,0.2945479394554611,0.3117157670779741,12.075241953593707,1.121461741607738,2025_05_08/11-57-59_0/16,ochoa_no_cinta,30.5,,1.0452060544538924
2025_05_08,11_57_58_11-57-59_0,11-57-59_0,frame_430,0,170,24,1,False,False,True,3.040345717369167,True,True,[],[    0.71427    -0.56463    -0.41354],-9.866009734480237,-38.04319446718464,0.8610343348118612,0.3022693571775956,0.3202326441256382,9.77034114101624,2.4136847949439626,2025_05_08/11-57-59_0/24,llobarro,33.5,,3.273064282240437
2025_05_08,11_57_58_11-57-59_0,11-57-59_0,frame_430,0,85,20,1,False,False,True,4.14957551138084,True,True,[],,-1.3313090712227882,17.72017817729014,-1.0,0.3029082522571554,0.3079271493929962,9.579626191893915,1.3413063886924994,2025_05_08/11-57-59_0/20,ochoa_cinta,33.5,,3.2091747742844596
2025_05_08,11_57_58_11-57-59_0,11-57-59_0,frame_431,0,255,16,1,False,False,True,2.988491593427658,True,True,[],[    0.60682     0.41195     0.67975],25.38028539275345,37.09350372638886,1.6817267038260206,0.2873199654658278,0.3061580116193497,14.232846129603638,1.1199633566961498,2025_05_08/11-57-59_0/16,ochoa_no_cinta,30.5,,1.7680034534172222
2025_05_08,11_57_58_11-57-59_0,11-57-59_0,frame_431,0,170,24,1,False,False,True,2.9879678766314526,True,True,[],[    0.68523    -0.53674    -0.49231],-12.08446057806226,-38.65862121740584,1.0484004074143365,0.3025551656249903,0.3171148554580721,9.685025186570066,2.4199528714597696,2025_05_08/11-57-59_0/24,llobarro,33.5,,3.2444834375009712
2025_05_08,11_57_58_11-57-59_0,11-57-59_0,frame_431,0,85,20,1,False,False,True,4.14064479557989,True,True,[],[    0.95459     0.29717   -0.021289],-0.5670295014168757,17.383252135608785,0.3061473068020239,0.3055783013617139,0.3113305866952259,8.782596608443624,1.3492613873020858,2025_05_08/11-57-59_0/20,ochoa_cinta,33.5,,2.942169863828614
2025_05_08,11_57_58_11-57-59_0,11-57-59_0,frame_432,0,255,16,1,False,False,True,2.9426261081966105,True,True,[],[    0.73406     0.54458     0.40569],23.862952281606542,36.61530059111829,0.2855646039174055,0.2852999400986086,0.3053875671103612,14.835838776534754,1.1144140474246371,2025_05_08/11-57-59_0/16,ochoa_no_cinta,30.5,,1.9700059901391391
2025_05_08,11_57_58_11-57-59_0,11-57-59_0,frame_432,0,170,24,1,False,False,True,2.945492501611981,True,True,[],[    0.65696    -0.49487    -0.56877],-15.07290560548443,-38.71190949106524,0.8966004932615061,0.3087856835693845,0.3123093398133704,7.825169083765821,2.430485516239026,2025_05_08/11-57-59_0/24,llobarro,33.5,,2.6214316430615483
2025_05_08,11_57_58_11-57-59_0,11-57-59_0,frame_432,0,85,20,1,False,False,True,4.239769897268925,True,True,[],[     0.9531     0.30265   0.0024169],1.8626301274341488,17.856619889727423,0.3061297967099449,0.304000232075076,0.3115571843608543,9.253662067141503,1.356797319042103,2025_05_08/11-57-59_0/20,ochoa_cinta,33.5,,3.099976792492402
2025_05_08,11_57_58_11-57-59_0,11-57-59_0,frame_433,0,255,16,1,False,False,True,2.9913891793626024,True,True,[],[    0.69507     0.48919     0.52685],24.97026802550405,35.75666970185144,0.2811345719714915,0.2855589603628972,0.3054986494868789,14.758519294657562,1.1146872325039123,2025_05_08/11-57-59_0/16,ochoa_no_cinta,30.5,,1.9441039637102833
2025_05_08,11_57_58_11-57-59_0,11-57-59_0,frame_433,0,170,24,1,False,False,True,3.1203041634315016,True,True,[],[   -0.57618     0.44087     0.68823],-14.58853009431461,-37.84922399838276,0.8946375013121926,0.3151633378157188,0.3213934378950339,5.92139169680036,2.419922558948247,2025_05_08/11-57-59_0/24,llobarro,33.5,,1.9836662184281195
2025_05_08,11_57_58_11-57-59_0,11-57-59_0,frame_433,0,85,20,1,False,False,True,4.184193616735736,True,True,[],[    0.92227     0.24126    -0.30202],1.749471535020269,18.05443233820188,0.7202335895751876,0.2971911094405762,0.3022901262898773,11.286235987887691,1.365321084192069,2025_05_08/11-57-59_0/20,ochoa_cinta,33.5,,3.7808890559423816
2025_05_08,11_57_58_11-57-59_0,11-57-59_0,frame_434,0,255,16,1,False,False,True,3.189096850861557,True,True,[],[    0.69393     0.48665     0.53069],24.25132217024661,35.60982737252498,0.3374916269091007,0.2937467331938648,0.3090537503072394,12.31440800183141,1.1121655330173728,2025_05_08/11-57-59_0/16,ochoa_no_cinta,30.5,,1.1253266806135187
2025_05_08,11_57_58_11-57-59_0,11-57-59_0,frame_434,0,170,24,1,False,False,True,3.055345802410275,True,True,[],[   -0.55527     0.44433     0.70302],-13.496555348794503,-39.03647634916531,0.9701417659907334,0.3156706703962304,0.3215364717502508,5.7699491354536105,2.423291910368045,2025_05_08/11-57-59_0/24,llobarro,33.5,,1.9329329603769594
2025_05_08,11_57_58_11-57-59_0,11-57-59_0,frame_434,0,85,20,1,False,False,True,4.209082654086496,True,True,[],[    0.94836     0.31715   0.0054043],0.6523830958579416,18.59177177353496,0.3109232252428642,0.3102407978303771,0.3132192889926257,7.390806617797882,1.3714712170454173,2025_05_08/11-57-59_0/20,ochoa_cinta,33.5,,2.4759202169622903
2025_05_08,11_57_58_11-57-59_0,11-57-59_0,frame_435,0,255,16,1,False,False,True,3.177331623085219,True,True,[],[    0.49188     0.28709     0.82197],23.711839752432965,35.75569455022506,2.130406925967789,0.2895193815276575,0.3049747518276309,13.576304021594767,1.1102395460334298,2025_05_08/11-57-59_0/16,ochoa_no_cinta,30.5,,1.5480618472342513
2025_05_08,11_57_58_11-57-59_0,11-57-59_0,frame_435,0,170,24,1,False,False,True,3.2122531122401643,True,True,[],[   -0.56631     0.44829     0.69161],-10.77012300708818,-39.896176190611705,1.0124268805424768,0.3050700976867566,0.3137107415115826,8.9342991979831,2.418679025133603,2025_05_08/11-57-59_0/24,llobarro,33.5,,2.9929902313243417
2025_05_08,11_57_58_11-57-59_0,11-57-59_0,frame_435,0,85,20,1,False,False,True,4.1918562096138166,True,True,[],[    0.94486     0.30019    -0.13088],3.636252968518397,20.90424218075197,0.380989969282086,0.288867116322097,0.2917330864479862,13.771010053105362,1.3802416005495175,2025_05_08/11-57-59_0/20,ochoa_cinta,33.5,,4.6132883677903
2025_05_08,11_57_58_11-57-59_0,11-57-59_0,frame_436,0,255,16,1,False,False,True,3.0455861527379544,True,True,[],[    0.72568     0.54128     0.42473],24.024852045371485,36.941482004367046,0.2890986351031002,0.284797956812198,0.3034325194260311,14.985684533672249,1.1085953914627875,2025_05_08/11-57-59_0/16,ochoa_no_cinta,30.5,,2.020204318780202
2025_05_08,11_57_58_11-57-59_0,11-57-59_0,frame_436,0,170,24,1,False,False,True,3.055345802410275,True,True,[],[    0.68543    -0.56877    -0.45464],-11.930566532297124,-39.5709733589276,0.744983374051656,0.3287397926558901,0.3386243182819085,1.8687186101820503,2.41557985205239,2025_05_08/11-57-59_0/24,llobarro,33.5,,0.6260207344109929
2025_05_08,11_57_58_11-57-59_0,11-57-59_0,frame_436,0,85,20,1,False,False,True,4.2870051292689,True,True,[],[     0.9297     0.36807   -0.013708],-0.3593296937329023,21.661293218164367,0.3074775808078436,0.3072115068580652,0.3059240794400888,8.295072579682019,1.386481514529166,2025_05_08/11-57-59_0/20,ochoa_cinta,33.5,,2.7788493141934794
2025_05_08,11_57_58_11-57-59_0,11-57-59_0,frame_437,0,255,16,1,False,False,True,2.800920430624542,True,True,[],[    0.70798     0.57692     0.40735],24.111336432807537,39.10199212707839,0.2829384382943753,0.2824772749005566,0.3054327921987879,15.678425402818922,1.1068024489205044,2025_05_08/11-57-59_0/16,ochoa_no_cinta,30.5,,2.252272509944344
2025_05_08,11_57_58_11-57-59_0,11-57-59_0,frame_437,0,170,24,1,False,False,True,3.028774066056348,True,True,[],[   -0.47771     0.35278     0.80457],-10.169979192535296,-39.44331085247091,1.506938738019096,0.3096397804102457,0.3216815423905753,7.570214802911719,2.4157108284791926,2025_05_08/11-57-59_0/24,llobarro,33.5,,2.5360219589754287
2025_05_08,11_57_58_11-57-59_0,11-57-59_0,frame_437,0,85,20,1,False,False,True,4.266584431066928,True,True,[],,0.6722764087266938,24.622263045726704,-1.0,0.3094331210985703,0.3119943518057061,7.631904149680498,1.3940377233682837,2025_05_08/11-57-59_0/20,ochoa_cinta,33.5,,2.556687890142971
2025_05_08,11_57_58_11-57-59_0,11-57-59_0,frame_438,0,255,16,1,False,False,True,2.77504717199979,True,True,[],[    0.70186     0.60738     0.37213],21.621950276339387,41.03122388394424,0.2791207055965062,0.278766282377094,0.3028128439358073,16.786184365046573,1.1037915749013,2025_05_08/11-57-59_0/16,ochoa_no_cinta,30.5,,2.623371762290599
2025_05_08,11_57_58_11-57-59_0,11-57-59_0,frame_438,0,170,24,1,False,False,True,2.9922067855517573,True,True,[],[   -0.50828     0.38993     0.76786],-13.274539981809047,-39.80553773939856,1.0495822698349588,0.3410117745783503,0.3463023418775967,1.7945595756269497,2.407632879073549,2025_05_08/11-57-59_0/24,llobarro,33.5,,0.6011774578350284
2025_05_08,11_57_58_11-57-59_0,11-57-59_0,frame_438,0,85,20,1,False,False,True,4.174764450471411,True,True,[],[    0.88564     0.46373    0.024504],1.025261029713194,27.55688162391556,0.3047828024972758,0.3048737556649672,0.3093457503705964,8.992908756726209,1.4026135275375495,2025_05_08/11-57-59_0/20,ochoa_cinta,33.5,,3.0126244335032766
2025_05_08,11_57_58_11-57-59_0,11-57-59_0,frame_439,0,255,16,1,False,False,True,2.751012304085296,True,True,[],[     0.6648     0.59387     0.45316],21.612171579537343,41.934640800331046,0.2714035389070991,0.2750115475487711,0.3024640164981874,17.907000731710124,1.1037179719060015,2025_05_08/11-57-59_0/16,ochoa_no_cinta,30.5,,2.99884524512289
2025_05_08,11_57_58_11-57-59_0,11-57-59_0,frame_439,0,170,24,1,False,False,True,2.9719389543863506,True,True,[],[   -0.53473     0.40298     0.74275],-10.607578090002251,-39.99138113209026,1.3992454330827309,0.3204583572707122,0.3353520053675064,4.340788874414257,2.4115003801277406,2025_05_08/11-57-59_0/24,llobarro,33.5,,1.4541642729287787
2025_05_08,11_57_58_11-57-59_0,11-57-59_0,frame_439,0,85,20,1,False,False,True,4.144657329576594,True,True,[],[    0.88018      0.4635    -0.10223],-1.5428102347845725,28.681546782793617,0.3091335115611277,0.3073571266627741,0.3068793988383445,8.251603981261471,1.4088414787591812,2025_05_08/11-57-59_0/20,ochoa_cinta,33.5,,2.764287333722592
2025_05_08,11_57_58_11-57-59_0,11-57-59_0,frame_440,0,255,16,1,False,False,True,2.729151708110604,True,True,[],[    0.60841     0.51778     0.60145],18.670457458323305,41.65747856568823,0.3476170736857444,0.2799451917551787,0.3062472007811506,16.43427111785712,1.1035654567032265,2025_05_08/11-57-59_0/16,ochoa_no_cinta,30.5,,2.505480824482131
2025_05_08,11_57_58_11-57-59_0,11-57-59_0,frame_440,0,170,24,1,False,False,True,2.905752843569236,True,True,[],[     0.6478    -0.51635    -0.56013],-5.330293170446685,-40.322131392203865,0.934393619211775,0.3040796310615803,0.3155429209466216,9.22996087714021,2.4101620368573022,2025_05_08/11-57-59_0/24,llobarro,33.5,,3.092036893841968
2025_05_08,11_57_58_11-57-59_0,11-57-59_0,frame_440,0,85,20,1,False,False,True,4.12011980221515,True,True,[],,0.0915314779411273,28.918528098045886,-1.0,0.3052545311053439,0.310776683940838,8.879244446165991,1.41781824797212,2025_05_08/11-57-59_0/20,ochoa_cinta,33.5,,2.9745468894656106
2025_05_08,11_57_58_11-57-59_0,11-57-59_0,frame_441,0,255,16,1,False,False,True,2.808274609936382,True,True,[],[    0.35277     0.25138     0.90131],17.562246992065788,40.417819440353,2.3205295404410298,0.2815331491950685,0.306827746020719,15.960253971621352,1.105698788621308,2025_05_08/11-57-59_0/16,ochoa_no_cinta,30.5,,2.346685080493149
2025_05_08,11_57_58_11-57-59_0,11-57-59_0,frame_441,0,170,24,1,False,False,True,3.0473294177259014,True,True,[],[   -0.52398     0.37045     0.76695],-8.153285392555041,-39.57429917879711,1.8673056984227547,0.3194626078354479,0.3339762187200653,4.638027511806607,2.407881631838421,2025_05_08/11-57-59_0/24,llobarro,33.5,,1.553739216455213
2025_05_08,11_57_58_11-57-59_0,11-57-59_0,frame_441,0,85,20,1,False,False,True,4.084359792564232,True,True,[],,0.0770914729143019,27.829891788700465,-1.0,0.3039212315447051,0.3143394088398111,9.277244315013416,1.4258077818321029,2025_05_08/11-57-59_0/20,ochoa_cinta,33.5,,3.1078768455294927
2025_05_08,11_57_58_11-57-59_0,11-57-59_0,frame_442,0,255,16,1,False,False,True,2.8602535736134005,True,True,[],[    0.30899     0.24545     0.91885],17.180251837309218,38.81454524291865,2.355204580415407,0.2883766595548825,0.3078811819537068,13.917415058244018,1.106862748911848,2025_05_08/11-57-59_0/16,ochoa_no_cinta,30.5,,1.6623340445117485
2025_05_08,11_57_58_11-57-59_0,11-57-59_0,frame_442,0,170,24,1,False,False,True,3.010869459965168,True,True,[],[    0.65568    -0.49765    -0.56783],-8.051326505497963,-37.62785772464502,1.4310524506972622,0.3061118929474447,0.3227605814695821,8.623315538076222,2.410318357446206,2025_05_08/11-57-59_0/24,llobarro,33.5,,2.8888107052555334
2025_05_08,11_57_58_11-57-59_0,11-57-59_0,frame_442,0,85,20,1,False,False,True,4.0887042090795,True,True,[],,-2.392070130748382,24.7292066815511,-1.0,0.3035030158902235,0.3074212098226436,9.4020848088885,1.4318784956373631,2025_05_08/11-57-59_0/20,ochoa_cinta,33.5,,3.149698410977649
2025_05_08,11_57_58_11-57-59_0,11-57-59_0,frame_443,0,255,16,1,False,False,True,2.9674410859166254,True,True,[],[    0.29069     0.24863     0.92395],17.34312474830885,35.74915643765185,2.185097475694001,0.2892055354728183,0.3055454580386375,13.669989411099008,1.108624395230601,2025_05_08/11-57-59_0/16,ochoa_no_cinta,30.5,,1.5794464527181695
2025_05_08,11_57_58_11-57-59_0,11-57-59_0,frame_443,0,170,24,1,False,False,True,3.0829969572265434,True,True,[],[    0.69866    -0.53268    -0.47763],-10.110861713292069,-37.12974601428815,0.8282192806862454,0.3299560919366591,0.3346589043227764,1.5056441980122175,2.40637710282798,2025_05_08/11-57-59_0/24,llobarro,33.5,,0.5043908063340936
2025_05_08,11_57_58_11-57-59_0,11-57-59_0,frame_443,0,85,20,1,False,False,True,3.927184043410272,True,True,[],[    0.93047     0.33412     -0.1503],-1.815905498025148,21.641995684216017,0.301682680539423,0.2800612889532276,0.2842730671238087,16.399615237842507,1.435768933102663,2025_05_08/11-57-59_0/20,ochoa_cinta,33.5,,5.493871104677236
2025_05_08,11_57_58_11-57-59_0,11-57-59_0,frame_444,0,255,16,1,False,False,True,3.155742368465197,True,True,[],[    0.30425     0.24607     0.92026],15.730334791370634,28.99475889705389,2.159119906287775,0.3033948293032657,0.3037840116957513,9.434379312458,1.11132540470693,2025_05_08/11-57-59_0/16,ochoa_no_cinta,30.5,,0.16051706967342838
2025_05_08,11_57_58_11-57-59_0,11-57-59_0,frame_444,0,170,24,1,False,False,True,3.0896058956133463,True,True,[],[    0.63689     -0.4675    -0.61304],-6.331726748103251,-39.385069737153216,0.9709607956955152,0.299554490193002,0.3019095185779549,10.580749196118791,2.4024417353519523,2025_05_08/11-57-59_0/24,llobarro,33.5,,3.5445509806997997
2025_05_08,11_57_58_11-57-59_0,11-57-59_0,frame_444,0,85,20,1,False,False,True,3.7663701019095335,True,True,[],[    0.95656     0.27709   -0.090674],-4.8592510124009145,16.26752623571851,0.2957614443419304,0.2950242463070206,0.3047980906525591,11.933060803874447,1.447151079717672,2025_05_08/11-57-59_0/20,ochoa_cinta,33.5,,3.9975753692979374
2025_05_08,11_57_58_11-57-59_0,11-57-59_0,frame_445,0,255,16,1,False,False,True,3.3794039279157757,True,True,[],[     0.2751     0.22679     0.93428],15.170738597711232,18.874351782380167,2.276418042001588,0.28087444556824,0.2932154290760013,16.156881919928352,1.1156629821089423,2025_05_08/11-57-59_0/16,ochoa_no_cinta,30.5,,2.412555443176
2025_05_08,11_57_58_11-57-59_0,11-57-59_0,frame_445,0,170,24,1,False,False,True,3.149981677959303,True,True,[],[    0.69237    -0.54228    -0.47598],-3.2590029675942365,-38.03948234236688,0.8731676905220092,0.3110629828335338,0.3203937495897472,7.145378258646621,2.399071171409205,2025_05_08/11-57-59_0/24,llobarro,33.5,,2.3937017166466212
2025_05_08,11_57_58_11-57-59_0,11-57-59_0,frame_445,0,85,20,1,False,False,True,3.766233904178913,True,True,[],[    0.89432     0.16434    -0.41614],-4.968557630069069,13.904632867552497,0.65033116252942,0.288466878428146,0.281307945366454,13.890484051299692,1.4523946226483142,2025_05_08/11-57-59_0/20,ochoa_cinta,33.5,,4.6533121571854
2025_05_08,11_57_58_11-57-59_0,11-57-59_0,frame_446,0,255,16,1,False,False,True,3.6069668455038935,True,True,[],[    0.28359     0.23217     0.93042],15.123212367999962,10.045221042374193,2.233827600943348,0.2886006928689358,0.2921214744834274,13.850539442108706,1.1163926676556168,2025_05_08/11-57-59_0/16,ochoa_no_cinta,30.5,,1.6399307131064198
2025_05_08,11_57_58_11-57-59_0,11-57-59_0,frame_446,0,170,24,1,False,False,True,3.04190841835084,True,True,[],[    0.64451    -0.51248    -0.56742],-8.369830829600126,-37.63843061739146,0.8096778224378196,0.3201933013258522,0.3335960761240012,4.419910051984418,2.4052989875623423,2025_05_08/11-57-59_0/24,llobarro,33.5,,1.4806698674147754
2025_05_08,11_57_58_11-57-59_0,11-57-59_0,frame_446,0,85,20,1,False,False,True,3.630182108712026,True,True,[],[     0.9696     0.19203    -0.15167],-7.455897267260565,11.933677674120071,0.2961973899818614,0.2769049602722168,0.2836732281870306,17.341802903815893,1.454253063498795,2025_05_08/11-57-59_0/20,ochoa_cinta,33.5,,5.809503972778323
2025_05_08,11_57_58_11-57-59_0,11-57-59_0,frame_447,0,255,16,1,False,False,True,3.706980868989003,True,True,[],[    0.21985     0.22607     0.94898],14.394426988326384,3.29457073695346,2.1354971890296226,0.2807968332196451,0.2886072986912172,16.18004978518057,1.1158057713201237,2025_05_08/11-57-59_0/16,ochoa_no_cinta,30.5,,2.4203166780354906
